salesHistoryKey,neighborhood,street name,salesTypeDsc,sale amount,saleDate,Days between last sale,Previous saleDate,cumsum sale amount,margin sale amount,amount_pct_change
719473953,504027,6124 11th ST N,,1175000,2022-10-14 00:00:00+00:00,,,1175000.0,,
719465629,501023,6124 18th RD N,5-Not Market Sale,0,2024-05-29 00:00:00+00:00,,,0.0,,
719465777,501023,6125 18th ST N,,901000,2020-08-18 00:00:00+00:00,,,901000.0,,
719465781,501023,6125 18th ST N,5-Not Market Sale,0,2022-11-28 00:00:00+00:00,832.0,2020-08-18 00:00:00+00:00,901000.0,-901000.0,-100.00%
719444661,501023,6125 22nd ST N,,840000,2022-06-24 00:00:00+00:00,,,840000.0,,
719444665,501023,6125 22nd ST N,,1000000,2023-05-05 00:00:00+00:00,315.0,2022-06-24 00:00:00+00:00,1840000.0,160000.0,19.05%
719463857,501023,6125 WASHINGTON BLVD,5-Not Market Sale,0,2021-12-17 00:00:00+00:00,,,0.0,,
719220933,501002,6125 WILLIAMSBURG BLVD,G-New Construction,1619982,2019-08-26 00:00:00+00:00,,,1619982.0,,
719209661,501004,6127 LANSGSTON BLVD,5-Not Market Sale,940000,2019-11-20 00:00:00+00:00,,,940000.0,,
719471325,504027,6128 12th RD N,2-Sale or Gift to Relative,0,2019-09-25 00:00:00+00:00,,,0.0,,
719471329,504027,6128 12th RD N,5-Not Market Sale,0,2022-05-12 00:00:00+00:00,960.0,2019-09-25 00:00:00+00:00,0.0,0.0,
719220785,501002,6128 35th ST N,L-Land Sale,1052000,2021-03-15 00:00:00+00:00,,,1052000.0,,
719220789,501002,6128 35th ST N,G-New Construction,2905024,2022-06-17 00:00:00+00:00,459.0,2021-03-15 00:00:00+00:00,3957024.0,1853024.0,176.14%
719219201,501002,6128 36th ST N,,2390000,2021-12-10 00:00:00+00:00,,,2390000.0,,
719465797,501023,6129 18th ST N,,1420123,2023-05-22 00:00:00+00:00,,,1420123.0,,
719507269,504046,613 N BUCHANAN ST,,950000,2024-11-15 00:00:00+00:00,,,950000.0,,
719521497,504045,613 N FREDERICK ST,5-Not Market Sale,0,2019-11-08 00:00:00+00:00,,,0.0,,
719521501,504045,613 N FREDERICK ST,5-Not Market Sale,0,2020-04-24 00:00:00+00:00,168.0,2019-11-08 00:00:00+00:00,0.0,0.0,
719519109,504045,613 N HARRISON ST,,885000,2022-04-18 00:00:00+00:00,,,885000.0,,
719772733,507058,613 N JACKSON ST,,1625000,2020-04-07 00:00:00+00:00,,,1625000.0,,
719772853,507058,613 N KENMORE ST,5-Not Market Sale,0,2024-09-18 00:00:00+00:00,,,0.0,,
719502449,504868,613 N TAZEWELL ST,2-Sale or Gift to Relative,0,2021-10-26 00:00:00+00:00,,,0.0,,
719504225,504046,613 N WAKEFIELD ST,5-Not Market Sale,0,2021-06-14 00:00:00+00:00,,,0.0,,
719859061,508067,613 S BUCHANAN ST,5-Not Market Sale,1185000,2019-12-03 00:00:00+00:00,,,1185000.0,,
719471573,504027,6130 11th RD N,N-DREA Not a market Sale,965000,2024-09-30 00:00:00+00:00,,,965000.0,,
719471577,504027,6130 11th RD N,,965000,2024-09-30 00:00:00+00:00,0.0,2024-09-30 00:00:00+00:00,1930000.0,0.0,0.00%
719471301,504027,6132 12th RD N,,850000,2022-07-20 00:00:00+00:00,,,850000.0,,
719445853,501023,6132 LANGSTON BLVD,,910000,2020-10-26 00:00:00+00:00,,,910000.0,,
719471413,504027,6133 12th ST N,2-Sale or Gift to Relative,0,2021-06-23 00:00:00+00:00,,,0.0,,
719474177,504027,6133 9th RD N,"4-Multiple RPCs, Not A Coded S",888000,2020-03-16 00:00:00+00:00,,,888000.0,,
719471553,504027,6134 11th RD N,W-Will / R.O.S/L O H,0,2020-04-01 00:00:00+00:00,,,0.0,,
719471557,504027,6134 11th RD N,W-Will / R.O.S/L O H,0,2023-09-03 00:00:00+00:00,1250.0,2020-04-01 00:00:00+00:00,0.0,0.0,
719471561,504027,6134 11th RD N,,978700,2024-07-30 00:00:00+00:00,331.0,2023-09-03 00:00:00+00:00,978700.0,978700.0,
719219173,501002,6134 36th ST N,,1850000,2021-09-14 00:00:00+00:00,,,1850000.0,,
719219177,501002,6134 36th ST N,,2170000,2023-08-16 00:00:00+00:00,701.0,2021-09-14 00:00:00+00:00,4020000.0,320000.0,17.30%
719219181,501002,6134 36th ST N,5-Not Market Sale,0,2024-07-08 00:00:00+00:00,327.0,2023-08-16 00:00:00+00:00,4020000.0,-2170000.0,-100.00%
719443101,501023,6138 LANGSTON BLVD,5-Not Market Sale,0,2021-10-25 00:00:00+00:00,,,0.0,,
720148453,511091,614 23rd ST S,,1250000,2022-05-10 00:00:00+00:00,,,1250000.0,,
719517097,504044,614 N KENSINGTON ST,W-Will / R.O.S/L O H,0,2022-11-23 00:00:00+00:00,,,0.0,,
719503637,504868,614 N TAZEWELL ST,5-Not Market Sale,0,2021-09-02 00:00:00+00:00,,,0.0,,
719503641,504868,614 N TAZEWELL ST,5-Not Market Sale,0,2021-09-02 00:00:00+00:00,0.0,2021-09-02 00:00:00+00:00,0.0,0.0,
719503649,504868,614 N TAZEWELL ST,,1090000,2023-11-30 00:00:00+00:00,819.0,2021-09-02 00:00:00+00:00,1090000.0,1090000.0,
719503645,504868,614 N TAZEWELL ST,A-Correction Deed,0,2023-11-30 00:00:00+00:00,0.0,2023-11-30 00:00:00+00:00,1090000.0,-1090000.0,-100.00%
719893901,509075,614 S BARTON ST,W-Will / R.O.S/L O H,0,2019-12-20 00:00:00+00:00,,,0.0,,
719893905,509075,614 S BARTON ST,2-Sale or Gift to Relative,0,2022-07-15 00:00:00+00:00,938.0,2019-12-20 00:00:00+00:00,0.0,0.0,
719895077,508070,614 S IRVING ST,N-DREA Not a market Sale,620000,2020-12-21 00:00:00+00:00,,,620000.0,,
719895233,508070,614 S IVY ST,W-Will / R.O.S/L O H,0,2021-09-08 00:00:00+00:00,,,0.0,,
719895237,508070,614 S IVY ST,5-Not Market Sale,0,2022-02-01 00:00:00+00:00,146.0,2021-09-08 00:00:00+00:00,0.0,0.0,
719895241,508070,614 S IVY ST,N-DREA Not a market Sale,700000,2023-11-02 00:00:00+00:00,639.0,2022-02-01 00:00:00+00:00,700000.0,700000.0,
719895245,508070,614 S IVY ST,,1170000,2024-08-06 00:00:00+00:00,278.0,2023-11-02 00:00:00+00:00,1870000.0,470000.0,67.14%
719471269,504027,6140 12th RD N,,1025005,2019-04-23 00:00:00+00:00,,,1025005.0,,
719445733,501023,6142 LANGSTON BLVD,,850000,2021-02-19 00:00:00+00:00,,,850000.0,,
719472005,504027,6144 12th ST N,6-Quitclaim,0,2019-07-02 00:00:00+00:00,,,0.0,,
719471469,504027,6145 12th ST N,N-DREA Not a market Sale,840000,2020-03-20 00:00:00+00:00,,,840000.0,,
719471237,504027,6148 12th RD N,2-Sale or Gift to Relative,0,2019-01-28 00:00:00+00:00,,,0.0,,
720140933,511090,615 19th ST S,2-Sale or Gift to Relative,0,2020-10-22 00:00:00+00:00,,,0.0,,
720145317,511090,615 22nd ST S,,1060000,2023-06-22 00:00:00+00:00,,,1060000.0,,
720166749,511093,615 29th RD S,6-Quitclaim,0,2024-03-29 00:00:00+00:00,,,0.0,,
720166753,511093,615 29th RD S,6-Quitclaim,0,2024-03-29 00:00:00+00:00,0.0,2024-03-29 00:00:00+00:00,0.0,0.0,
720166381,511093,615 29th ST S,5-Not Market Sale,0,2019-03-29 00:00:00+00:00,,,0.0,,
719506565,504831,615 N ABINGDON ST,5-Not Market Sale,0,2024-11-26 00:00:00+00:00,,,0.0,,
719508965,504046,615 N GEORGE MASON DR,2-Sale or Gift to Relative,0,2020-09-25 00:00:00+00:00,,,0.0,,
719508969,504046,615 N GEORGE MASON DR,,910000,2023-09-13 00:00:00+00:00,1083.0,2020-09-25 00:00:00+00:00,910000.0,910000.0,
719893281,509075,615 S BARTON ST,2-Sale or Gift to Relative,0,2023-08-16 00:00:00+00:00,,,0.0,,
719893985,508070,615 S GARFIELD ST,N-DREA Not a market Sale,400000,2022-06-24 00:00:00+00:00,,,400000.0,,
719893989,508070,615 S GARFIELD ST,2-Sale or Gift to Relative,0,2022-10-27 00:00:00+00:00,125.0,2022-06-24 00:00:00+00:00,400000.0,-400000.0,-100.00%
719895221,508070,615 S IVY ST,,890000,2021-07-19 00:00:00+00:00,,,890000.0,,
719856625,508068,615 S OAKLAND ST,5-Not Market Sale,0,2019-04-12 00:00:00+00:00,,,0.0,,
719846869,508067,615 S WOODSTOCK ST,5-Not Market Sale,0,2020-07-31 00:00:00+00:00,,,0.0,,
719494213,870000,6152 WILSON BLVD,"4-Multiple RPCs, Not A Coded S",30250000,2022-08-17 00:00:00+00:00,,,30250000.0,,
720132721,160018,616 15th ST S 00001,,695000,2023-08-17 00:00:00+00:00,,,695000.0,,
720132745,160018,616 15th ST S 00002,5-Not Market Sale,0,2021-10-26 00:00:00+00:00,,,0.0,,
720132749,160018,616 15th ST S 00002,N-DREA Not a market Sale,580000,2022-05-04 00:00:00+00:00,190.0,2021-10-26 00:00:00+00:00,580000.0,580000.0,
720152345,511091,616 26th ST S,,1220000,2019-07-29 00:00:00+00:00,,,1220000.0,,
719507901,504046,616 N ABINGDON ST,,766000,2020-08-17 00:00:00+00:00,,,766000.0,,
719520913,504045,616 N FLORIDA ST,W-Will / R.O.S/L O H,0,2022-07-08 00:00:00+00:00,,,0.0,,
719788601,970000,616 N GLEBE RD,F-Multiple RPCs Not Market Sal,0,2019-09-11 00:00:00+00:00,,,0.0,,
719503241,504868,616 N TAZEWELL ST,5-Not Market Sale,0,2019-05-10 00:00:00+00:00,,,0.0,,
719503245,504868,616 N TAZEWELL ST,A-Correction Deed,0,2019-06-17 00:00:00+00:00,38.0,2019-05-10 00:00:00+00:00,0.0,0.0,
719893101,509075,616 S WAYNE ST,2-Sale or Gift to Relative,0,2024-03-22 00:00:00+00:00,,,0.0,,
719494193,870000,6160 WILSON BLVD,"4-Multiple RPCs, Not A Coded S",30250000,2022-08-17 00:00:00+00:00,,,30250000.0,,
719472105,504027,6161 11th RD N,,989000,2019-01-10 00:00:00+00:00,,,989000.0,,
719472109,504027,6161 11th RD N,5-Not Market Sale,0,2021-02-16 00:00:00+00:00,768.0,2019-01-10 00:00:00+00:00,989000.0,-989000.0,-100.00%
719471925,504027,6165 11th RD N,,1275000,2023-09-15 00:00:00+00:00,,,1275000.0,,
719509837,504045,617 N EMERSON ST,5-Not Market Sale,0,2020-11-13 00:00:00+00:00,,,0.0,,
719509841,504045,617 N EMERSON ST,5-Not Market Sale,0,2021-01-25 00:00:00+00:00,73.0,2020-11-13 00:00:00+00:00,0.0,0.0,
719511937,504044,617 N ILLINOIS ST,,895000,2019-05-17 00:00:00+00:00,,,895000.0,,
719772705,507058,617 N JACKSON ST,5-Not Market Sale,1270000,2019-07-19 00:00:00+00:00,,,1270000.0,,
719786593,507847,617 N PIEDMONT ST,N-DREA Not a market Sale,700000,2022-05-02 00:00:00+00:00,,,700000.0,,
719892461,509075,617 S WAYNE ST,,925000,2022-05-11 00:00:00+00:00,,,925000.0,,
720132781,160018,618 15th ST S 00002,,650000,2020-09-06 00:00:00+00:00,,,650000.0,,
720141473,511090,618 19th ST S,W-Will / R.O.S/L O H,0,2023-11-28 00:00:00+00:00,,,0.0,,
719521285,504045,618 N FREDERICK ST,"1-Foreclosure, Auction, Bankru",840000,2023-08-09 00:00:00+00:00,,,840000.0,,
719521289,504045,618 N FREDERICK ST,5-Not Market Sale,0,2023-09-11 00:00:00+00:00,33.0,2023-08-09 00:00:00+00:00,840000.0,-840000.0,-100.00%
719521293,504045,618 N FREDERICK ST,,1137500,2024-06-25 00:00:00+00:00,288.0,2023-09-11 00:00:00+00:00,1977500.0,1137500.0,
719514613,504044,618 N JEFFERSON ST,W-Will / R.O.S/L O H,0,2022-03-13 00:00:00+00:00,,,0.0,,
720198429,508067,618 S TAYLOR ST,5-Not Market Sale,0,2024-01-29 00:00:00+00:00,,,0.0,,
719846893,508067,618 S WOODSTOCK ST,,1250000,2023-05-16 00:00:00+00:00,,,1250000.0,,
720396877,504028,6180 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396881,504028,6180 8TH PL N,M-Multiple RPCs Land Sale,7242062,2023-08-02 00:00:00+00:00,75.0,2023-05-19 00:00:00+00:00,7242062.0,7242062.0,
720396885,504028,6180 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,30.0,2023-08-02 00:00:00+00:00,7242062.0,-7242062.0,-100.00%
720396841,504028,6181 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396845,504028,6181 8TH PL N,"4-Multiple RPCs, Not A Coded S",3621031,2023-06-08 00:00:00+00:00,20.0,2023-05-19 00:00:00+00:00,3621031.0,3621031.0,
720396849,504028,6181 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,85.0,2023-06-08 00:00:00+00:00,3621031.0,-3621031.0,-100.00%
720396969,504028,6181 WILSON BLVD,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396973,504028,6181 WILSON BLVD,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,105.0,2023-05-19 00:00:00+00:00,0.0,0.0,
720396889,504028,6184 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396893,504028,6184 8TH PL N,M-Multiple RPCs Land Sale,7242062,2023-08-02 00:00:00+00:00,75.0,2023-05-19 00:00:00+00:00,7242062.0,7242062.0,
720396897,504028,6184 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,30.0,2023-08-02 00:00:00+00:00,7242062.0,-7242062.0,-100.00%
720396829,504028,6185 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396833,504028,6185 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,105.0,2023-05-19 00:00:00+00:00,0.0,0.0,
720396837,504028,6185 8TH PL N,M-Multiple RPCs Land Sale,7242062,2024-01-05 00:00:00+00:00,126.0,2023-09-01 00:00:00+00:00,7242062.0,7242062.0,
720396901,504028,6188 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396905,504028,6188 8TH PL N,"4-Multiple RPCs, Not A Coded S",3621031,2023-06-08 00:00:00+00:00,20.0,2023-05-19 00:00:00+00:00,3621031.0,3621031.0,
720396909,504028,6188 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,85.0,2023-06-08 00:00:00+00:00,3621031.0,-3621031.0,-100.00%
720396913,504028,6188 8TH PL N,,1944950,2024-11-26 00:00:00+00:00,452.0,2023-09-01 00:00:00+00:00,5565981.0,1944950.0,
720396817,504028,6189 8TH PL N,D-Resub/Declaration,0,2023-05-19 00:00:00+00:00,,,0.0,,
720396821,504028,6189 8TH PL N,D-Resub/Declaration,0,2023-09-01 00:00:00+00:00,105.0,2023-05-19 00:00:00+00:00,0.0,0.0,
720396825,504028,6189 8TH PL N,M-Multiple RPCs Land Sale,7242062,2024-02-05 00:00:00+00:00,157.0,2023-09-01 00:00:00+00:00,7242062.0,7242062.0,
720141261,511090,619 20th ST S,5-Not Market Sale,0,2020-01-08 00:00:00+00:00,,,0.0,,
720145329,511090,619 22nd ST S,5-Not Market Sale,550000,2020-01-09 00:00:00+00:00,,,550000.0,,
720151257,511091,619 26th ST S,,1300000,2022-03-24 00:00:00+00:00,,,1300000.0,,
719506593,504831,619 N ABINGDON ST,2-Sale or Gift to Relative,0,2021-07-23 00:00:00+00:00,,,0.0,,
719786569,507847,619 N PIEDMONT ST,,686000,2023-05-19 00:00:00+00:00,,,686000.0,,
719893965,508070,619 S GARFIELD ST,,707000,2019-01-15 00:00:00+00:00,,,707000.0,,
719893969,508070,619 S GARFIELD ST,5-Not Market Sale,0,2019-12-04 00:00:00+00:00,323.0,2019-01-15 00:00:00+00:00,707000.0,-707000.0,-100.00%
719857905,508067,619 S STAFFORD ST,,717500,2020-12-08 00:00:00+00:00,,,717500.0,,
719762129,171100,62 N BEDFORD ST 62A,5-Not Market Sale,0,2021-03-05 00:00:00+00:00,,,0.0,,
719762133,171100,62 N BEDFORD ST 62A,2-Sale or Gift to Relative,0,2021-03-05 00:00:00+00:00,0.0,2021-03-05 00:00:00+00:00,0.0,0.0,
719762153,171100,62 N BEDFORD ST 62B,5-Not Market Sale,0,2021-03-05 00:00:00+00:00,,,0.0,,
719762157,171100,62 N BEDFORD ST 62B,2-Sale or Gift to Relative,0,2021-03-05 00:00:00+00:00,0.0,2021-03-05 00:00:00+00:00,0.0,0.0,
720145193,511090,620 21st ST S,,870000,2020-08-05 00:00:00+00:00,,,870000.0,,
720145197,511090,620 21st ST S,,1900000,2023-05-22 00:00:00+00:00,1020.0,2020-08-05 00:00:00+00:00,2770000.0,1030000.0,118.39%
720145525,511090,620 22nd ST S,,1599000,2024-04-01 00:00:00+00:00,,,1599000.0,,
719513245,504044,620 N ILLINOIS ST,5-Not Market Sale,0,2020-12-30 00:00:00+00:00,,,0.0,,
719772385,507058,620 N IVY ST,2-Sale or Gift to Relative,0,2020-09-25 00:00:00+00:00,,,0.0,,
719772381,507058,620 N IVY ST,A-Correction Deed,0,2020-09-25 00:00:00+00:00,0.0,2020-09-25 00:00:00+00:00,0.0,0.0,
719775169,507060,620 N LINCOLN ST,5-Not Market Sale,0,2019-03-18 00:00:00+00:00,,,0.0,,
719775173,507060,620 N LINCOLN ST,5-Not Market Sale,0,2020-11-12 00:00:00+00:00,605.0,2019-03-18 00:00:00+00:00,0.0,0.0,
719503213,504868,620 N TAZEWELL ST,,1050000,2023-07-07 00:00:00+00:00,,,1050000.0,,
719504341,504046,620 N VERMONT ST,L-Land Sale,1245000,2022-03-31 00:00:00+00:00,,,1245000.0,,
719846745,508067,620 S BUCHANAN ST,,870000,2024-02-07 00:00:00+00:00,,,870000.0,,
719894109,508070,620 S WALTER REED DR,2-Sale or Gift to Relative,0,2020-04-16 00:00:00+00:00,,,0.0,,
719894105,508070,620 S WALTER REED DR,5-Not Market Sale,0,2020-04-16 00:00:00+00:00,0.0,2020-04-16 00:00:00+00:00,0.0,0.0,
719205913,501004,6200 26th RD N,,1089000,2023-11-29 00:00:00+00:00,,,1089000.0,,
719205917,501004,6200 26th RD N,6-Quitclaim,0,2024-08-30 00:00:00+00:00,275.0,2023-11-29 00:00:00+00:00,1089000.0,-1089000.0,-100.00%
719206301,501004,6200 27th ST N,,850000,2020-11-21 00:00:00+00:00,,,850000.0,,
719196769,501004,6200 31st ST N,L-Land Sale,1000000,2024-05-28 00:00:00+00:00,,,1000000.0,,
719465225,501023,6201 18th RD N,5-Not Market Sale,0,2021-10-15 00:00:00+00:00,,,0.0,,
719445113,501023,6201 22nd ST N,,1275000,2024-09-06 00:00:00+00:00,,,1275000.0,,
719196057,501004,6201 31st ST N,,2105000,2022-02-18 00:00:00+00:00,,,2105000.0,,
719231721,501002,6201 LITTLE FALLS RD,L-Land Sale,875000,2021-04-30 00:00:00+00:00,,,875000.0,,
719231725,501002,6201 LITTLE FALLS RD,G-New Construction,2550012,2022-10-13 00:00:00+00:00,531.0,2021-04-30 00:00:00+00:00,3425012.0,1675012.0,191.43%
719462085,970000,6201 WASHINGTON BLVD,F-Multiple RPCs Not Market Sal,0,2020-10-15 00:00:00+00:00,,,0.0,,
719468397,504027,6204 12th ST N,,945000,2019-04-24 00:00:00+00:00,,,945000.0,,
719468401,504027,6204 12th ST N,5-Not Market Sale,0,2022-06-09 00:00:00+00:00,1142.0,2019-04-24 00:00:00+00:00,945000.0,-945000.0,-100.00%
719465553,501023,6204 18th RD N,N-DREA Not a market Sale,1045000,2021-06-11 00:00:00+00:00,,,1045000.0,,
719445069,501023,6204 22nd RD N,,1035000,2022-03-10 00:00:00+00:00,,,1035000.0,,
719205897,501004,6204 26th RD N,G-New Construction,1459579,2019-12-13 00:00:00+00:00,,,1459579.0,,
719199889,501004,6204 28th ST N,2-Sale or Gift to Relative,0,2021-01-06 00:00:00+00:00,,,0.0,,
719199469,501004,6206 29th ST N,5-Not Market Sale,0,2020-05-08 00:00:00+00:00,,,0.0,,
719197445,501004,6207 29th ST N,L-Land Sale,900000,2022-06-21 00:00:00+00:00,,,900000.0,,
719197449,501004,6207 29th ST N,G-New Construction,2330480,2024-05-31 00:00:00+00:00,710.0,2022-06-21 00:00:00+00:00,3230480.0,1430480.0,158.94%
719196925,501004,6207 30th ST N,,1991000,2024-04-26 00:00:00+00:00,,,1991000.0,,
719219489,501002,6207 36th ST N,2-Sale or Gift to Relative,0,2024-10-03 00:00:00+00:00,,,0.0,,
719210689,501004,6207 LANGSTON BLVD,,1115000,2020-03-12 00:00:00+00:00,,,1115000.0,,
719199861,501004,6208 28th ST N,,957601,2021-08-03 00:00:00+00:00,,,957601.0,,
719199865,501004,6208 28th ST N,,1200000,2024-06-17 00:00:00+00:00,1049.0,2021-08-03 00:00:00+00:00,2157601.0,242399.0,25.31%
719469613,504027,6209 12th ST N,,813000,2019-07-24 00:00:00+00:00,,,813000.0,,
719508981,504046,621 N GEORGE MASON DR,2-Sale or Gift to Relative,0,2021-04-23 00:00:00+00:00,,,0.0,,
719511949,504044,621 N ILLINOIS ST,W-Will / R.O.S/L O H,0,2019-05-30 00:00:00+00:00,,,0.0,,
719511953,504044,621 N ILLINOIS ST,N-DREA Not a market Sale,850000,2024-01-12 00:00:00+00:00,1688.0,2019-05-30 00:00:00+00:00,850000.0,850000.0,
719786861,507059,621 N OAKLAND ST,5-Not Market Sale,0,2022-04-28 00:00:00+00:00,,,0.0,,
719786549,507847,621 N PIEDMONT ST,5-Not Market Sale,0,2019-02-11 00:00:00+00:00,,,0.0,,
719858281,508067,621 S TAYLOR ST,,1115000,2021-12-22 00:00:00+00:00,,,1115000.0,,
719219529,501002,6210 36th ST N,W-Will / R.O.S/L O H,0,2019-11-08 00:00:00+00:00,,,0.0,,
719219533,501002,6210 36th ST N,5-Not Market Sale,0,2020-06-22 00:00:00+00:00,227.0,2019-11-08 00:00:00+00:00,0.0,0.0,
719219537,501002,6210 36th ST N,L-Land Sale,950000,2022-10-06 00:00:00+00:00,836.0,2020-06-22 00:00:00+00:00,950000.0,950000.0,
719465185,501023,6212 19th ST N,,1217500,2024-04-29 00:00:00+00:00,,,1217500.0,,
719445021,501023,6212 22nd RD N,7-Partial Interest,0,2024-06-04 00:00:00+00:00,,,0.0,,
719445017,501023,6212 22nd RD N,7-Partial Interest,0,2024-06-04 00:00:00+00:00,0.0,2024-06-04 00:00:00+00:00,0.0,0.0,
719199845,501004,6212 28th ST N,,1475000,2020-08-07 00:00:00+00:00,,,1475000.0,,
719199849,501004,6212 28th ST N,5-Not Market Sale,0,2024-05-01 00:00:00+00:00,1363.0,2020-08-07 00:00:00+00:00,1475000.0,-1475000.0,-100.00%
719196741,501004,6212 31st ST N,5-Not Market Sale,0,2022-01-18 00:00:00+00:00,,,0.0,,
719196745,501004,6212 31st ST N,5-Not Market Sale,0,2023-02-14 00:00:00+00:00,392.0,2022-01-18 00:00:00+00:00,0.0,0.0,
719220537,501002,6212 35th ST N,L-Land Sale,1010000,2022-04-22 00:00:00+00:00,,,1010000.0,,
719220541,501002,6212 35th ST N,G-New Construction,2700000,2024-01-16 00:00:00+00:00,634.0,2022-04-22 00:00:00+00:00,3710000.0,1690000.0,167.33%
719469633,504027,6213 12th ST N,5-Not Market Sale,0,2022-08-03 00:00:00+00:00,,,0.0,,
719465853,501023,6213 18th ST N,W-Will / R.O.S/L O H,0,2020-10-15 00:00:00+00:00,,,0.0,,
719465857,501023,6213 18th ST N,E-Estate Sale,860000,2021-08-23 00:00:00+00:00,312.0,2020-10-15 00:00:00+00:00,860000.0,860000.0,
719199941,501004,6213 27th ST N,2-Sale or Gift to Relative,0,2019-04-25 00:00:00+00:00,,,0.0,,
719446321,501023,6215 23rd ST N,N-DREA Not a market Sale,810000,2022-10-05 00:00:00+00:00,,,810000.0,,
719206353,501004,6215 26th RD N,5-Not Market Sale,0,2024-10-16 00:00:00+00:00,,,0.0,,
719199549,501004,6215 28th ST N,2-Sale or Gift to Relative,0,2020-12-21 00:00:00+00:00,,,0.0,,
719468365,504027,6216 12th ST N,W-Will / R.O.S/L O H,0,2024-05-15 00:00:00+00:00,,,0.0,,
719468369,504027,6216 12th ST N,2-Sale or Gift to Relative,0,2024-12-17 00:00:00+00:00,216.0,2024-05-15 00:00:00+00:00,0.0,0.0,
719465161,501023,6216 19th ST N,2-Sale or Gift to Relative,0,2019-03-22 00:00:00+00:00,,,0.0,,
719199821,501004,6216 28th ST N,,880000,2019-12-19 00:00:00+00:00,,,880000.0,,
719468473,504027,6217 11th RD N,5-Not Market Sale,0,2021-10-15 00:00:00+00:00,,,0.0,,
719469653,504027,6217 12th ST N,5-Not Market Sale,0,2020-08-24 00:00:00+00:00,,,0.0,,
719206253,501004,6218 27th ST N,5-Not Market Sale,830000,2020-06-22 00:00:00+00:00,,,830000.0,,
719199433,501004,6218 29th ST N,,1125000,2021-05-25 00:00:00+00:00,,,1125000.0,,
719199437,501004,6218 29th ST N,,1250000,2023-06-12 00:00:00+00:00,748.0,2021-05-25 00:00:00+00:00,2375000.0,125000.0,11.11%
719197233,501004,6218 30th ST N,,1770000,2019-06-28 00:00:00+00:00,,,1770000.0,,
719197237,501004,6218 30th ST N,,2275000,2023-10-05 00:00:00+00:00,1560.0,2019-06-28 00:00:00+00:00,4045000.0,505000.0,28.53%
719197241,501004,6218 30th ST N,2-Sale or Gift to Relative,0,2024-08-08 00:00:00+00:00,308.0,2023-10-05 00:00:00+00:00,4045000.0,-2275000.0,-100.00%
719465285,501023,6219 18th RD N,2-Sale or Gift to Relative,0,2022-04-24 00:00:00+00:00,,,0.0,,
719444981,501023,6219 22nd RD N,,1075000,2022-07-29 00:00:00+00:00,,,1075000.0,,
719445197,501023,6219 22nd ST N,5-Not Market Sale,0,2019-08-02 00:00:00+00:00,,,0.0,,
719445201,501023,6219 22nd ST N,,1717219,2024-03-21 00:00:00+00:00,1693.0,2019-08-02 00:00:00+00:00,1717219.0,1717219.0,
719196109,501004,6219 31st ST N,,2050000,2021-06-29 00:00:00+00:00,,,2050000.0,,
720132817,160018,622 15th ST S 00001,5-Not Market Sale,0,2020-10-23 00:00:00+00:00,,,0.0,,
720132829,160018,622 15th ST S 00002,5-Not Market Sale,0,2022-04-22 00:00:00+00:00,,,0.0,,
720141453,511090,622 19th ST S,5-Not Market Sale,0,2020-10-03 00:00:00+00:00,,,0.0,,
720141457,511090,622 19th ST S,5-Not Market Sale,0,2020-10-05 00:00:00+00:00,2.0,2020-10-03 00:00:00+00:00,0.0,0.0,
720141461,511090,622 19th ST S,,1357500,2023-05-23 00:00:00+00:00,960.0,2020-10-05 00:00:00+00:00,1357500.0,1357500.0,
720152309,511091,622 26th ST S,5-Not Market Sale,0,2020-03-25 00:00:00+00:00,,,0.0,,
719503705,504868,622 A N TAZEWELL ST,,895000,2020-05-20 00:00:00+00:00,,,895000.0,,
719514601,504044,622 N JEFFERSON ST,,825000,2024-04-01 00:00:00+00:00,,,825000.0,,
719774365,507058,622 N KENMORE ST,6-Quitclaim,0,2022-11-04 00:00:00+00:00,,,0.0,,
719787105,507059,622 N NELSON ST,,856000,2021-06-10 00:00:00+00:00,,,856000.0,,
719470033,501022,6220 18th ST N,W-Will / R.O.S/L O H,0,2021-01-27 00:00:00+00:00,,,0.0,,
719470037,501022,6220 18th ST N,,799900,2024-11-04 00:00:00+00:00,1377.0,2021-01-27 00:00:00+00:00,799900.0,799900.0,
719444893,501023,6220 23rd ST N,2-Sale or Gift to Relative,0,2021-10-01 00:00:00+00:00,,,0.0,,
