street name,max_sale_amount,avg_sale_amount,num_of_sales,total_sale_amount
1017 N LIVINGSTON ST,800000,800000.0,1,800000
1017 S BUCHANAN ST,540000,540000.0,1,540000
1017 S EDISON ST,515000,515000.0,1,515000
1017 S ROLFE ST,0,0.0,1,0
1017 S TAYLOR CT,1726204,345240.8,5,1726204
1018 18th ST S,0,0.0,2,0
1018 19th ST S,2615000,1307500.0,2,2615000
1018 21st ST S,0,0.0,1,0
1018 N EDGEWOOD ST,0,0.0,2,0
1018 N EDISON ST,2125000,2125000.0,1,2125000
1018 N KENNEBEC ST,1150000,1150000.0,1,1150000
1018 S ROLFE ST,1959000,979500.0,2,1959000
1018 S TAYLOR CT,782515,195628.75,4,782515
1019 26th RD S,0,0.0,1,0
1019 MCKINLEY RD,940000,940000.0,1,940000
1019 N EDGEWOOD ST,0,0.0,1,0
1019 N KENSINGTON ST,1055000,1055000.0,1,1055000
1019 N MANCHESTER ST,800000,800000.0,1,800000
1019 N NELSON ST,810000,810000.0,1,810000
1019 S TAYLOR CT,822638,205659.5,4,822638
102 N ABINGDON ST,955000,955000.0,1,955000
102 N GEORGE MASON DR 102-1,255000,255000.0,1,255000
102 S HIGHLAND ST,2235000,1117500.0,2,2235000
102 S WISE ST,0,0.0,2,0
1020 19th ST S,2745000,1372500.0,2,2745000
1020 N DANIEL ST,0,0.0,2,0
1020 N FREDERICK ST,1600000,1600000.0,1,1600000
1020 N HIGHLAND ST 1002,970000,485000.0,2,970000
1020 N HIGHLAND ST 1007,487500,487500.0,1,487500
1020 N HIGHLAND ST 1008,0,0.0,1,0
1020 N HIGHLAND ST 1017,429900,429900.0,1,429900
1020 N HIGHLAND ST 1019,0,0.0,1,0
1020 N HIGHLAND ST 1107,500000,500000.0,1,500000
1020 N HIGHLAND ST 1108,0,0.0,1,0
1020 N HIGHLAND ST 1111,540000,540000.0,1,540000
1020 N HIGHLAND ST 1112,675000,675000.0,1,675000
1020 N HIGHLAND ST 1113,528000,528000.0,1,528000
1020 N HIGHLAND ST 1115,540000,540000.0,1,540000
1020 N HIGHLAND ST 1118,900000,900000.0,1,900000
1020 N HIGHLAND ST 211,475000,475000.0,1,475000
1020 N HIGHLAND ST 212,660000,220000.0,3,660000
1020 N HIGHLAND ST 215,525000,525000.0,1,525000
1020 N HIGHLAND ST 217,0,0.0,1,0
1020 N HIGHLAND ST 221,445000,445000.0,1,445000
1020 N HIGHLAND ST 222,635000,635000.0,1,635000
1020 N HIGHLAND ST 301,640000,640000.0,1,640000
1020 N HIGHLAND ST 304,0,0.0,1,0
1020 N HIGHLAND ST 308,765000,765000.0,1,765000
1020 N HIGHLAND ST 316,705000,705000.0,1,705000
1020 N HIGHLAND ST 320,702500,351250.0,2,702500
1020 N HIGHLAND ST 401,630000,630000.0,1,630000
1020 N HIGHLAND ST 404,719000,719000.0,1,719000
1020 N HIGHLAND ST 408,0,0.0,1,0
1020 N HIGHLAND ST 413,470000,470000.0,1,470000
1020 N HIGHLAND ST 415,545000,545000.0,1,545000
1020 N HIGHLAND ST 417,420000,420000.0,1,420000
1020 N HIGHLAND ST 421,475000,475000.0,1,475000
1020 N HIGHLAND ST 501,650000,650000.0,1,650000
1020 N HIGHLAND ST 503,0,0.0,1,0
1020 N HIGHLAND ST 505,495000,495000.0,1,495000
1020 N HIGHLAND ST 507,500000,500000.0,1,500000
1020 N HIGHLAND ST 509,490000,490000.0,1,490000
1020 N HIGHLAND ST 510,615000,615000.0,1,615000
1020 N HIGHLAND ST 513,489900,489900.0,1,489900
1020 N HIGHLAND ST 515,549000,549000.0,1,549000
1020 N HIGHLAND ST 520,0,0.0,1,0
1020 N HIGHLAND ST 524,765000,765000.0,1,765000
1020 N HIGHLAND ST 601,638000,638000.0,1,638000
1020 N HIGHLAND ST 610,0,0.0,1,0
1020 N HIGHLAND ST 612,0,0.0,1,0
1020 N HIGHLAND ST 613,500000,500000.0,1,500000
1020 N HIGHLAND ST 616,799900,799900.0,1,799900
1020 N HIGHLAND ST 623,922500,461250.0,2,922500
1020 N HIGHLAND ST 701,655000,655000.0,1,655000
1020 N HIGHLAND ST 704,680000,680000.0,1,680000
1020 N HIGHLAND ST 709,550000,550000.0,1,550000
1020 N HIGHLAND ST 711,500000,500000.0,1,500000
1020 N HIGHLAND ST 713,493000,493000.0,1,493000
1020 N HIGHLAND ST 717,435000,435000.0,1,435000
1020 N HIGHLAND ST 723,450000,450000.0,1,450000
1020 N HIGHLAND ST 804,688000,688000.0,1,688000
1020 N HIGHLAND ST 806,405000,405000.0,1,405000
1020 N HIGHLAND ST 812,670000,670000.0,1,670000
1020 N HIGHLAND ST 813,975000,487500.0,2,975000
1020 N HIGHLAND ST 820,0,0.0,1,0
1020 N HIGHLAND ST 821,453000,226500.0,2,453000
1020 N HIGHLAND ST 822,640000,320000.0,2,640000
1020 N HIGHLAND ST 824,0,0.0,2,0
1020 N HIGHLAND ST 905,499000,249500.0,2,499000
1020 N HIGHLAND ST 910,0,0.0,1,0
1020 N HIGHLAND ST 913,469900,469900.0,1,469900
1020 N HIGHLAND ST 915,550000,550000.0,1,550000
1020 N HIGHLAND ST 923,422000,422000.0,1,422000
1020 N IRVING ST,5240416,1746805.3333333333,3,5240416
1020 N LIVINGSTON ST,0,0.0,1,0
1020 N STAFFORD ST 101,480000,480000.0,1,480000
1020 N STAFFORD ST 106,562500,562500.0,1,562500
1020 N STAFFORD ST 108,392000,392000.0,1,392000
1020 N STAFFORD ST 110,500000,166666.66666666666,3,500000
1020 N STAFFORD ST 200,475000,475000.0,1,475000
1020 N STAFFORD ST 201,649000,324500.0,2,649000
1020 N STAFFORD ST 203,250000,250000.0,1,250000
1020 N STAFFORD ST 206,515617,515617.0,1,515617
1020 N STAFFORD ST 209,365000,365000.0,1,365000
1020 N STAFFORD ST 211,319000,319000.0,1,319000
1020 N STAFFORD ST 300,345000,345000.0,1,345000
1020 N STAFFORD ST 301,1250000,625000.0,2,1250000
1020 N STAFFORD ST 303,253000,253000.0,1,253000
1020 N STAFFORD ST 308,420000,420000.0,1,420000
1020 N STAFFORD ST 311,375000,375000.0,1,375000
1020 N STAFFORD ST 312,300000,150000.0,2,300000
1020 N STAFFORD ST 400,660000,660000.0,1,660000
1020 N STAFFORD ST 401,600000,600000.0,1,600000
1020 N STAFFORD ST 402,535000,535000.0,1,535000
1020 N STAFFORD ST 403,420000,420000.0,1,420000
1020 N STAFFORD ST 406,0,0.0,1,0
1020 N STAFFORD ST 407,0,0.0,1,0
1020 N STAFFORD ST 408,280000,280000.0,1,280000
1020 N STAFFORD ST 409,0,0.0,1,0
1020 N STAFFORD ST 410,390000,390000.0,1,390000
1020 S BARTON ST 262,440000,440000.0,1,440000
1020 S BARTON ST 266,385000,385000.0,1,385000
1020 S EDISON ST,575000,575000.0,1,575000
1020 S TAYLOR CT,795661,198915.25,4,795661
1021 ARLINGTON BLVD 1006,348000,174000.0,2,348000
1021 ARLINGTON BLVD 1008,112000,112000.0,1,112000
1021 ARLINGTON BLVD 1010,110500,110500.0,1,110500
1021 ARLINGTON BLVD 1014,128000,64000.0,2,128000
1021 ARLINGTON BLVD 1017,95000,95000.0,1,95000
1021 ARLINGTON BLVD 1018,273000,273000.0,1,273000
1021 ARLINGTON BLVD 1021,171500,171500.0,1,171500
1021 ARLINGTON BLVD 1028,123700,123700.0,1,123700
1021 ARLINGTON BLVD 1029,0,0.0,2,0
1021 ARLINGTON BLVD 1030,250000,250000.0,1,250000
1021 ARLINGTON BLVD 1031,320000,320000.0,1,320000
1021 ARLINGTON BLVD 1032,109000,54500.0,2,109000
1021 ARLINGTON BLVD 1033,147000,147000.0,1,147000
1021 ARLINGTON BLVD 1034,126000,126000.0,1,126000
1021 ARLINGTON BLVD 1035,284000,142000.0,2,284000
1021 ARLINGTON BLVD 1036,128000,128000.0,1,128000
1021 ARLINGTON BLVD 1103,130000,130000.0,1,130000
1021 ARLINGTON BLVD 1104,0,0.0,1,0
1021 ARLINGTON BLVD 1112,160000,80000.0,2,160000
1021 ARLINGTON BLVD 1114,115000,115000.0,1,115000
1021 ARLINGTON BLVD 1117,336000,168000.0,2,336000
1021 ARLINGTON BLVD 1121,0,0.0,1,0
1021 ARLINGTON BLVD 1127,126000,126000.0,1,126000
1021 ARLINGTON BLVD 1128,180000,180000.0,1,180000
1021 ARLINGTON BLVD 1130,225000,225000.0,1,225000
1021 ARLINGTON BLVD 1140,163500,163500.0,1,163500
1021 ARLINGTON BLVD 1142,255000,255000.0,1,255000
1021 ARLINGTON BLVD 1143,210000,210000.0,1,210000
1021 ARLINGTON BLVD 1148,130000,130000.0,1,130000
1021 ARLINGTON BLVD 1205,255000,255000.0,1,255000
1021 ARLINGTON BLVD 1209,0,0.0,1,0
1021 ARLINGTON BLVD 1210,450000,225000.0,2,450000
1021 ARLINGTON BLVD 1212,0,0.0,1,0
1021 ARLINGTON BLVD 1214,477000,477000.0,1,477000
1021 ARLINGTON BLVD 122,135000,67500.0,2,135000
1021 ARLINGTON BLVD 131,416504,208252.0,2,416504
1021 ARLINGTON BLVD 219,409000,204500.0,2,409000
1021 ARLINGTON BLVD 222,150000,150000.0,1,150000
1021 ARLINGTON BLVD 227,118000,59000.0,2,118000
1021 ARLINGTON BLVD 232,167000,167000.0,1,167000
1021 ARLINGTON BLVD 233,138000,138000.0,1,138000
1021 ARLINGTON BLVD 237,134500,134500.0,1,134500
1021 ARLINGTON BLVD 240,175000,175000.0,1,175000
1021 ARLINGTON BLVD 307,163000,163000.0,1,163000
1021 ARLINGTON BLVD 309,140000,140000.0,1,140000
1021 ARLINGTON BLVD 310,148500,148500.0,1,148500
1021 ARLINGTON BLVD 311,130000,130000.0,1,130000
1021 ARLINGTON BLVD 312,0,0.0,1,0
1021 ARLINGTON BLVD 316,285000,95000.0,3,285000
1021 ARLINGTON BLVD 317,125000,62500.0,2,125000
1021 ARLINGTON BLVD 331,435000,217500.0,2,435000
1021 ARLINGTON BLVD 333,139000,139000.0,1,139000
1021 ARLINGTON BLVD 334,246000,123000.0,2,246000
1021 ARLINGTON BLVD 335,125000,125000.0,1,125000
1021 ARLINGTON BLVD 337,130000,130000.0,1,130000
1021 ARLINGTON BLVD 341,155000,155000.0,1,155000
1021 ARLINGTON BLVD 403,128000,128000.0,1,128000
1021 ARLINGTON BLVD 404,159500,159500.0,1,159500
1021 ARLINGTON BLVD 406,0,0.0,1,0
1021 ARLINGTON BLVD 419,220000,220000.0,1,220000
1021 ARLINGTON BLVD 420,155000,155000.0,1,155000
1021 ARLINGTON BLVD 421,0,0.0,1,0
1021 ARLINGTON BLVD 423,110000,55000.0,2,110000
1021 ARLINGTON BLVD 426,130000,130000.0,1,130000
1021 ARLINGTON BLVD 427,121500,121500.0,1,121500
1021 ARLINGTON BLVD 428,155000,155000.0,1,155000
1021 ARLINGTON BLVD 431,210000,210000.0,1,210000
1021 ARLINGTON BLVD 432,0,0.0,1,0
1021 ARLINGTON BLVD 435,118000,118000.0,1,118000
1021 ARLINGTON BLVD 439,115000,115000.0,1,115000
1021 ARLINGTON BLVD 504,152900,152900.0,1,152900
1021 ARLINGTON BLVD 506,231000,231000.0,1,231000
1021 ARLINGTON BLVD 508,155000,51666.666666666664,3,155000
1021 ARLINGTON BLVD 509,160000,160000.0,1,160000
1021 ARLINGTON BLVD 516,134000,134000.0,1,134000
1021 ARLINGTON BLVD 520,0,0.0,1,0
1021 ARLINGTON BLVD 526,143500,143500.0,1,143500
1021 ARLINGTON BLVD 533,172000,172000.0,1,172000
1021 ARLINGTON BLVD 536,140000,140000.0,1,140000
1021 ARLINGTON BLVD 537,133000,133000.0,1,133000
1021 ARLINGTON BLVD 538,127000,127000.0,1,127000
1021 ARLINGTON BLVD 543,180000,180000.0,1,180000
1021 ARLINGTON BLVD 544,0,0.0,1,0
1021 ARLINGTON BLVD 602,0,0.0,2,0
1021 ARLINGTON BLVD 608,0,0.0,1,0
1021 ARLINGTON BLVD 609,153000,153000.0,1,153000
1021 ARLINGTON BLVD 611,132000,132000.0,1,132000
1021 ARLINGTON BLVD 614,0,0.0,1,0
1021 ARLINGTON BLVD 616,130000,130000.0,1,130000
1021 ARLINGTON BLVD 618,315000,157500.0,2,315000
1021 ARLINGTON BLVD 621,386000,193000.0,2,386000
1021 ARLINGTON BLVD 622,316500,158250.0,2,316500
1021 ARLINGTON BLVD 624,174000,174000.0,1,174000
1021 ARLINGTON BLVD 625,145000,48333.333333333336,3,145000
1021 ARLINGTON BLVD 626,125000,125000.0,1,125000
1021 ARLINGTON BLVD 627,100000,100000.0,1,100000
1021 ARLINGTON BLVD 628,0,0.0,1,0
1021 ARLINGTON BLVD 632,0,0.0,1,0
1021 ARLINGTON BLVD 636,148000,148000.0,1,148000
1021 ARLINGTON BLVD 637,119000,119000.0,1,119000
1021 ARLINGTON BLVD 639,136000,136000.0,1,136000
1021 ARLINGTON BLVD 640,0,0.0,1,0
1021 ARLINGTON BLVD 642,0,0.0,1,0
1021 ARLINGTON BLVD 643,200000,200000.0,1,200000
1021 ARLINGTON BLVD 702,269850,134925.0,2,269850
1021 ARLINGTON BLVD 705,155000,155000.0,1,155000
1021 ARLINGTON BLVD 708,165000,165000.0,1,165000
1021 ARLINGTON BLVD 709,147000,147000.0,1,147000
1021 ARLINGTON BLVD 711,115000,115000.0,1,115000
1021 ARLINGTON BLVD 713,135000,135000.0,1,135000
1021 ARLINGTON BLVD 717,137500,137500.0,1,137500
1021 ARLINGTON BLVD 718,235000,235000.0,1,235000
1021 ARLINGTON BLVD 719,212000,212000.0,1,212000
1021 ARLINGTON BLVD 722,314500,157250.0,2,314500
1021 ARLINGTON BLVD 728,156000,78000.0,2,156000
1021 ARLINGTON BLVD 732,318900,106300.0,3,318900
1021 ARLINGTON BLVD 735,0,0.0,1,0
1021 ARLINGTON BLVD 742,215000,215000.0,1,215000
1021 ARLINGTON BLVD 744,182000,182000.0,1,182000
1021 ARLINGTON BLVD 801,0,0.0,1,0
1021 ARLINGTON BLVD 803,275000,137500.0,2,275000
1021 ARLINGTON BLVD 806,240000,240000.0,1,240000
1021 ARLINGTON BLVD 807,275000,275000.0,1,275000
1021 ARLINGTON BLVD 810,145000,145000.0,1,145000
1021 ARLINGTON BLVD 817,0,0.0,1,0
1021 ARLINGTON BLVD 820,117000,117000.0,1,117000
1021 ARLINGTON BLVD 824,0,0.0,1,0
1021 ARLINGTON BLVD 828,169000,169000.0,1,169000
1021 ARLINGTON BLVD 832,174900,174900.0,1,174900
1021 ARLINGTON BLVD 839,115000,57500.0,2,115000
1021 ARLINGTON BLVD 906,250000,250000.0,1,250000
1021 ARLINGTON BLVD 909,167000,167000.0,1,167000
1021 ARLINGTON BLVD 916,158000,158000.0,1,158000
1021 ARLINGTON BLVD 917,151000,151000.0,1,151000
1021 ARLINGTON BLVD 918,210000,210000.0,1,210000
1021 ARLINGTON BLVD 920,377000,188500.0,2,377000
1021 ARLINGTON BLVD 921,187000,187000.0,1,187000
1021 ARLINGTON BLVD 922,0,0.0,1,0
1021 ARLINGTON BLVD 927,245000,122500.0,2,245000
1021 ARLINGTON BLVD 928,159950,159950.0,1,159950
1021 ARLINGTON BLVD 929,139000,139000.0,1,139000
1021 ARLINGTON BLVD 930,275000,275000.0,1,275000
1021 ARLINGTON BLVD 938,148000,148000.0,1,148000
1021 ARLINGTON BLVD 942,250900,250900.0,1,250900
1021 ARLINGTON BLVD 945,0,0.0,1,0
1021 ARLINGTON BLVD 946,0,0.0,1,0
1021 ARLINGTON BLVD 948,148500,148500.0,1,148500
1021 N GARFIELD ST 1002,537500,537500.0,1,537500
1021 N GARFIELD ST 1005,0,0.0,2,0
1021 N GARFIELD ST 1014,680000,680000.0,1,680000
1021 N GARFIELD ST 102,975000,487500.0,2,975000
1021 N GARFIELD ST 1020,0,0.0,1,0
1021 N GARFIELD ST 103,472000,472000.0,1,472000
1021 N GARFIELD ST 1030,605000,605000.0,1,605000
1021 N GARFIELD ST 1031,500000,166666.66666666666,3,500000
1021 N GARFIELD ST 1032,945000,945000.0,1,945000
1021 N GARFIELD ST 104,425000,425000.0,1,425000
1021 N GARFIELD ST 1046,1075320,537660.0,2,1075320
1021 N GARFIELD ST 1048,445000,445000.0,1,445000
1021 N GARFIELD ST 107,0,0.0,1,0
1021 N GARFIELD ST 112,460000,460000.0,1,460000
1021 N GARFIELD ST 113,0,0.0,1,0
1021 N GARFIELD ST 117,0,0.0,1,0
1021 N GARFIELD ST 125,830000,415000.0,2,830000
1021 N GARFIELD ST 126,0,0.0,1,0
1021 N GARFIELD ST 128,1297130,432376.6666666667,3,1297130
1021 N GARFIELD ST 130,530000,530000.0,1,530000
1021 N GARFIELD ST 133,495000,495000.0,1,495000
1021 N GARFIELD ST 135,435000,217500.0,2,435000
1021 N GARFIELD ST 137,735000,735000.0,1,735000
1021 N GARFIELD ST 139,485000,485000.0,1,485000
1021 N GARFIELD ST 141,730000,730000.0,1,730000
1021 N GARFIELD ST 145,429000,429000.0,1,429000
1021 N GARFIELD ST 203,495000,495000.0,1,495000
1021 N GARFIELD ST 204,442000,442000.0,1,442000
1021 N GARFIELD ST 209,0,0.0,1,0
1021 N GARFIELD ST 210,1436000,718000.0,2,1436000
1021 N GARFIELD ST 211,500000,500000.0,1,500000
1021 N GARFIELD ST 215,0,0.0,2,0
1021 N GARFIELD ST 218,511000,511000.0,1,511000
1021 N GARFIELD ST 219,545000,545000.0,1,545000
1021 N GARFIELD ST 221,499900,499900.0,1,499900
1021 N GARFIELD ST 222,490000,490000.0,1,490000
1021 N GARFIELD ST 223,0,0.0,1,0
1021 N GARFIELD ST 226,0,0.0,1,0
1021 N GARFIELD ST 227,962400,481200.0,2,962400
1021 N GARFIELD ST 228,0,0.0,1,0
1021 N GARFIELD ST 229,511500,511500.0,1,511500
1021 N GARFIELD ST 234,495000,495000.0,1,495000
1021 N GARFIELD ST 235,498000,498000.0,1,498000
1021 N GARFIELD ST 236,570000,190000.0,3,570000
1021 N GARFIELD ST 238,600000,600000.0,1,600000
1021 N GARFIELD ST 242,675000,675000.0,1,675000
1021 N GARFIELD ST 244,480000,480000.0,1,480000
1021 N GARFIELD ST 301,0,0.0,1,0
1021 N GARFIELD ST 305,0,0.0,4,0
1021 N GARFIELD ST 306,0,0.0,1,0
1021 N GARFIELD ST 307,700000,700000.0,1,700000
1021 N GARFIELD ST 308,417500,417500.0,1,417500
1021 N GARFIELD ST 309,858000,429000.0,2,858000
1021 N GARFIELD ST 314,551000,551000.0,1,551000
1021 N GARFIELD ST 315,720000,360000.0,2,720000
1021 N GARFIELD ST 316,710000,236666.66666666666,3,710000
1021 N GARFIELD ST 317,540000,270000.0,2,540000
1021 N GARFIELD ST 320,481000,481000.0,1,481000
1021 N GARFIELD ST 321,510000,510000.0,1,510000
1021 N GARFIELD ST 322,485000,485000.0,1,485000
1021 N GARFIELD ST 323,395000,395000.0,1,395000
1021 N GARFIELD ST 324,770000,770000.0,1,770000
1021 N GARFIELD ST 325,438000,438000.0,1,438000
1021 N GARFIELD ST 332,0,0.0,1,0
1021 N GARFIELD ST 333,545000,545000.0,1,545000
1021 N GARFIELD ST 335,540000,540000.0,1,540000
1021 N GARFIELD ST 336,584000,584000.0,1,584000
1021 N GARFIELD ST 338,665000,665000.0,1,665000
1021 N GARFIELD ST 342,729000,729000.0,1,729000
1021 N GARFIELD ST 345,514900,514900.0,1,514900
1021 N GARFIELD ST 346,515000,515000.0,1,515000
1021 N GARFIELD ST 347,501000,501000.0,1,501000
1021 N GARFIELD ST 401,675000,675000.0,1,675000
1021 N GARFIELD ST 404,450000,450000.0,1,450000
1021 N GARFIELD ST 406,0,0.0,1,0
1021 N GARFIELD ST 407,0,0.0,1,0
1021 N GARFIELD ST 409,890000,890000.0,1,890000
1021 N GARFIELD ST 410,767000,383500.0,2,767000
1021 N GARFIELD ST 413,519000,519000.0,1,519000
1021 N GARFIELD ST 414,585000,292500.0,2,585000
1021 N GARFIELD ST 416,715000,715000.0,1,715000
1021 N GARFIELD ST 417,595000,595000.0,1,595000
1021 N GARFIELD ST 420,468000,468000.0,1,468000
1021 N GARFIELD ST 422,0,0.0,2,0
1021 N GARFIELD ST 425,0,0.0,1,0
1021 N GARFIELD ST 434,558000,139500.0,4,558000
1021 N GARFIELD ST 437,695000,695000.0,1,695000
1021 N GARFIELD ST 440,505000,168333.33333333334,3,505000
1021 N GARFIELD ST 444,483000,483000.0,1,483000
1021 N GARFIELD ST 445,490900,490900.0,1,490900
1021 N GARFIELD ST 446,512000,512000.0,1,512000
1021 N GARFIELD ST 448,470000,235000.0,2,470000
1021 N GARFIELD ST 503,275000,275000.0,1,275000
1021 N GARFIELD ST 504,0,0.0,1,0
1021 N GARFIELD ST 505,949000,949000.0,1,949000
1021 N GARFIELD ST 508,445000,445000.0,1,445000
1021 N GARFIELD ST 509,893000,893000.0,1,893000
1021 N GARFIELD ST 512,495000,495000.0,1,495000
1021 N GARFIELD ST 513,540400,540400.0,1,540400
1021 N GARFIELD ST 514,525000,525000.0,1,525000
1021 N GARFIELD ST 517,560000,560000.0,1,560000
1021 N GARFIELD ST 519,499000,499000.0,1,499000
1021 N GARFIELD ST 523,867500,433750.0,2,867500
1021 N GARFIELD ST 528,0,0.0,1,0
1021 N GARFIELD ST 530,1089500,544750.0,2,1089500
1021 N GARFIELD ST 531,685000,685000.0,1,685000
1021 N GARFIELD ST 532,562000,562000.0,1,562000
1021 N GARFIELD ST 534,0,0.0,1,0
1021 N GARFIELD ST 536,305000,305000.0,1,305000
1021 N GARFIELD ST 540,1045500,522750.0,2,1045500
1021 N GARFIELD ST 541,760000,760000.0,1,760000
1021 N GARFIELD ST 542,720000,720000.0,1,720000
1021 N GARFIELD ST 544,0,0.0,1,0
1021 N GARFIELD ST 547,0,0.0,1,0
1021 N GARFIELD ST 608,440000,220000.0,2,440000
1021 N GARFIELD ST 609,949500,949500.0,1,949500
1021 N GARFIELD ST 610,810000,810000.0,1,810000
1021 N GARFIELD ST 612,515900,515900.0,1,515900
1021 N GARFIELD ST 616,760000,760000.0,1,760000
1021 N GARFIELD ST 617,0,0.0,1,0
1021 N GARFIELD ST 621,535000,535000.0,1,535000
1021 N GARFIELD ST 622,485000,485000.0,1,485000
1021 N GARFIELD ST 629,490000,490000.0,1,490000
1021 N GARFIELD ST 630,574000,287000.0,2,574000
1021 N GARFIELD ST 633,510000,510000.0,1,510000
1021 N GARFIELD ST 634,505000,252500.0,2,505000
1021 N GARFIELD ST 635,510000,510000.0,1,510000
1021 N GARFIELD ST 636,0,0.0,1,0
1021 N GARFIELD ST 638,599900,599900.0,1,599900
1021 N GARFIELD ST 640,0,0.0,2,0
1021 N GARFIELD ST 641,699900,699900.0,1,699900
1021 N GARFIELD ST 644,0,0.0,3,0
1021 N GARFIELD ST 645,510000,510000.0,1,510000
1021 N GARFIELD ST 647,515000,515000.0,1,515000
1021 N GARFIELD ST 648,460000,460000.0,1,460000
1021 N GARFIELD ST 702,0,0.0,1,0
1021 N GARFIELD ST 703,510000,510000.0,1,510000
1021 N GARFIELD ST 706,389000,389000.0,1,389000
1021 N GARFIELD ST 707,494000,494000.0,1,494000
1021 N GARFIELD ST 711,1760000,586666.6666666666,3,1760000
1021 N GARFIELD ST 712,499000,499000.0,1,499000
1021 N GARFIELD ST 713,519900,519900.0,1,519900
1021 N GARFIELD ST 714,550000,550000.0,1,550000
1021 N GARFIELD ST 715,0,0.0,1,0
1021 N GARFIELD ST 716,0,0.0,1,0
1021 N GARFIELD ST 721,0,0.0,1,0
1021 N GARFIELD ST 727,0,0.0,1,0
1021 N GARFIELD ST 728,1015000,507500.0,2,1015000
1021 N GARFIELD ST 729,544500,544500.0,1,544500
1021 N GARFIELD ST 731,765000,765000.0,1,765000
1021 N GARFIELD ST 732,570000,570000.0,1,570000
1021 N GARFIELD ST 734,520000,520000.0,1,520000
1021 N GARFIELD ST 735,0,0.0,1,0
1021 N GARFIELD ST 741,703000,703000.0,1,703000
1021 N GARFIELD ST 744,489000,489000.0,1,489000
1021 N GARFIELD ST 745,498000,498000.0,1,498000
1021 N GARFIELD ST 802,497000,248500.0,2,497000
1021 N GARFIELD ST 806,0,0.0,1,0
1021 N GARFIELD ST 814,555000,555000.0,1,555000
1021 N GARFIELD ST 817,564000,564000.0,1,564000
1021 N GARFIELD ST 818,775000,775000.0,1,775000
1021 N GARFIELD ST 819,487500,487500.0,1,487500
1021 N GARFIELD ST 823,562000,562000.0,1,562000
1021 N GARFIELD ST 828,850000,850000.0,1,850000
1021 N GARFIELD ST 831,0,0.0,1,0
1021 N GARFIELD ST 834,1075000,1075000.0,1,1075000
1021 N GARFIELD ST 841,450000,450000.0,1,450000
1021 N GARFIELD ST 843,0,0.0,1,0
1021 N GARFIELD ST 847,490000,245000.0,2,490000
1021 N GARFIELD ST 902,485000,485000.0,1,485000
1021 N GARFIELD ST 904,460000,460000.0,1,460000
1021 N GARFIELD ST 913,999900,999900.0,1,999900
1021 N GARFIELD ST 915,780000,780000.0,1,780000
1021 N GARFIELD ST 916,0,0.0,1,0
1021 N GARFIELD ST 920,510000,510000.0,1,510000
1021 N GARFIELD ST 929,920000,920000.0,1,920000
1021 N GARFIELD ST 944,520000,520000.0,1,520000
1021 N GARFIELD ST 948,465000,465000.0,1,465000
1021 N GARFIELD ST B27,0,0.0,1,0
1021 N GARFIELD ST B28,995000,497500.0,2,995000
1021 N GARFIELD ST B29,485000,485000.0,1,485000
1021 N GARFIELD ST B31,686000,343000.0,2,686000
1021 N GARFIELD ST B32,570000,570000.0,1,570000
1021 N GARFIELD ST B35,0,0.0,1,0
1021 N GARFIELD ST B38,530000,265000.0,2,530000
1021 N KENSINGTON ST,2105000,526250.0,4,2105000
1021 N LIBERTY ST,1177011,1177011.0,1,1177011
1021 N QUINTANA ST,2462000,1231000.0,2,2462000
1021 N STAFFORD ST,1075000,537500.0,2,1075000
1021 S BARTON ST 103,462000,462000.0,1,462000
1021 S BARTON ST 105,323000,323000.0,1,323000
1021 S BARTON ST 106,325000,162500.0,2,325000
1021 S BARTON ST 110,890000,445000.0,2,890000
1021 S BARTON ST 114,359000,359000.0,1,359000
1021 S BARTON ST 116,449000,449000.0,1,449000
1021 S BARTON ST 117,425000,425000.0,1,425000
1021 S BARTON ST 119,330000,330000.0,1,330000
1021 S BARTON ST 120,435000,435000.0,1,435000
1021 S BARTON ST 121,365000,365000.0,1,365000
1021 S BARTON ST 122,289000,289000.0,1,289000
1021 S BARTON ST 123,853500,426750.0,2,853500
1021 S BARTON ST 124,448900,224450.0,2,448900
1021 S BARTON ST 125,340000,340000.0,1,340000
1021 S BARTON ST 126,327000,327000.0,1,327000
1021 S BARTON ST 127,82000,82000.0,1,82000
1021 S DINWIDDIE ST,749900,749900.0,1,749900
1021 S QUINN ST,1199000,1199000.0,1,1199000
1021 S TAYLOR CT,820667,205166.75,4,820667
1022 17th ST S,25000,12500.0,2,25000
1022 N DANVILLE ST,1950000,1950000.0,1,1950000
1022 N KENTUCKY ST,0,0.0,1,0
1022 N RANDOLPH ST,775000,775000.0,1,775000
1022 S HIGHLAND ST,2000000,1000000.0,2,2000000
1022 S TAYLOR CT,800573,200143.25,4,800573
1023 19th ST S,987900,987900.0,1,987900
1023 23rd ST S,1300000,650000.0,2,1300000
1023 MCKINLEY RD,850000,850000.0,1,850000
1023 N DANVILLE ST,0,0.0,1,0
1023 N EDGEWOOD ST,1850000,1850000.0,1,1850000
1023 N EDISON ST,0,0.0,1,0
1023 N MADISON ST,0,0.0,1,0
1023 N MANCHESTER ST,915000,915000.0,1,915000
1023 S QUEEN ST,0,0.0,1,0
1023 S TAYLOR CT,823221,205805.25,4,823221
1024 N LARRIMORE ST,1300000,1300000.0,1,1300000
